year,periodName,value,ID,area_code,laus_check
1992,October,10.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,September,11.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,August,12.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,July,12.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,June,10.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,May,10.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,April,9.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,March,9.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,February,10.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1992,January,9.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,December,9.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,November,9.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,October,9.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,September,10.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,August,10.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,July,9.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,June,9.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,May,8.9,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,April,8.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,March,8.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,February,9.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1991,January,8.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,December,7.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,November,7.6,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,October,7.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,September,7.5,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,August,7.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,July,7.3,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,June,5.7,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,May,5.4,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,April,5.2,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,March,4.8,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,February,5.1,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
1990,January,5.0,LAUMT064014000000003,MT0640140000000,Riverside-SanBernardino-Ontario
2005,December,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,November,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,October,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,September,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,August,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,July,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,June,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,May,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,April,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,March,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,February,5.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,January,5.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,December,5.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,November,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,October,5.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,September,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,August,5.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,July,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,June,5.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,May,5.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,April,5.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,March,6.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,February,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2004,January,6.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,December,5.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,November,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,October,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,September,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,August,6.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,July,6.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,June,6.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,May,6.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,April,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,March,6.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,February,7.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2003,January,6.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,December,6.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,November,6.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,October,6.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,September,6.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,August,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,July,6.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,June,6.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,May,6.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,April,5.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,March,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,February,6.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2002,January,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,December,5.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,November,5.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,October,5.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,September,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,August,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,July,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,June,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,May,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,April,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,March,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,February,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2001,January,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,December,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,November,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,October,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,September,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,August,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,July,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,June,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,May,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,April,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,March,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,February,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2000,January,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,December,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,November,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,October,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,September,4.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,August,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,July,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,June,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,May,3.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,April,3.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,March,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,February,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1999,January,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,December,3.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,November,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,October,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,September,4.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,August,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,July,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,June,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,May,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,April,3.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,March,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,February,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1998,January,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,December,3.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,November,3.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,October,3.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,September,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,August,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,July,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,June,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,May,4.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,April,3.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,March,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,February,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1997,January,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,December,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,November,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,October,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,September,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,August,4.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,July,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,June,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,May,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,April,4.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,March,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,February,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1996,January,5.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,December,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,November,5.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,October,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,September,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,August,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,July,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,June,5.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,May,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,April,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,March,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,February,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1995,January,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,December,4.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,November,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,October,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,September,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,August,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,July,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,June,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,May,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,April,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,March,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,February,6.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1994,January,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,December,5.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,November,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,October,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,September,5.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,August,5.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,July,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,June,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,May,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,April,5.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,March,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,February,6.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1993,January,6.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,December,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,November,6.3,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,October,5.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,September,6.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,August,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,July,5.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,June,6.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,May,5.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,April,5.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,March,5.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,February,6.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1992,January,5.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,December,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,November,5.2,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,October,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,September,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,August,4.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,July,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,June,4.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,May,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,April,4.1,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,March,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,February,5.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1991,January,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,December,3.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,November,4.0,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,October,3.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,September,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,August,3.5,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,July,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,June,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,May,3.9,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,April,3.7,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,March,4.4,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,February,4.6,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
1990,January,4.8,LAUMT534266000000003,MT5342660000000,Seattle-Tacoma-Bellevue
2005,December,3.8,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,November,4.3,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,October,4.2,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,September,4.2,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,August,4.3,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,July,4.6,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,June,4.5,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,May,4.0,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,April,4.1,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,March,4.5,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,February,4.6,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2005,January,4.5,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,December,4.1,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,November,4.4,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,October,4.5,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,September,4.5,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,August,4.7,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,July,5.1,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,June,5.1,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,May,4.6,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,April,4.7,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,March,5.2,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
2004,February,4.9,LAUMT064174000000003,MT0641740000000,SanDiego-Carlsbad
